TIME STAMP:30
SYSTEM TIME: Thu Oct 18 21:27:22 2018
,Maximum Computation Time,10
,Service Rate,30.8184
,Service Rate After Re-Balancing,44.005
,Average Waiting Time,543.462
,Average Total Travel Delay,174.712
,Average In Car Travel Delay,-550.649
,Occupancy (Passengers/Vehicle),1.44704
,Unassigned Requests Found,126
,Unassigned Vehicles Found,79
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:231930
SYSTEM TIME: Fri Oct 19 00:48:54 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,254

,Average Computation Time,2.62344
,Maximum Computation Time,10
,Service Rate,30.8184
,Service Rate After Re-Balancing,44.0105
,Average Waiting Time,543.473
,Average Total Travel Delay,174.704
,Average In Car Travel Delay,-550.612
,Occupancy (Passengers/Vehicle),1.44703
,Unassigned Requests Found,86
,Unassigned Vehicles Found,81
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:232000
SYSTEM TIME: Fri Oct 19 00:48:59 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,313

,Average Computation Time,2.62357
,Maximum Computation Time,10
,Service Rate,30.8238
,Service Rate After Re-Balancing,44.0205
,Average Waiting Time,543.416
,Average Total Travel Delay,174.702
,Average In Car Travel Delay,-550.615
,Occupancy (Passengers/Vehicle),1.44701
,Unassigned Requests Found,131
,Unassigned Vehicles Found,82
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:232030
SYSTEM TIME: Fri Oct 19 00:49:03 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,253

,Average Computation Time,2.62335
,Maximum Computation Time,10
,Service Rate,30.8241
,Service Rate After Re-Balancing,44.0265
,Average Waiting Time,543.453
,Average Total Travel Delay,174.708
,Average In Car Travel Delay,-550.587
,Occupancy (Passengers/Vehicle),1.44699
,Unassigned Requests Found,83
,Unassigned Vehicles Found,84
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:232100
SYSTEM TIME: Fri Oct 19 00:49:08 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,305

,Average Computation Time,2.62348
,Maximum Computation Time,10
,Service Rate,30.8318
,Service Rate After Re-Balancing,44.0388
,Average Waiting Time,543.411
,Average Total Travel Delay,174.694
,Average In Car Travel Delay,-550.601
,Occupancy (Passengers/Vehicle),1.44698
,Unassigned Requests Found,126
,Unassigned Vehicles Found,76
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:232130
SYSTEM TIME: Fri Oct 19 00:49:12 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,224

,Average Computation Time,2.62326
,Maximum Computation Time,10
,Service Rate,30.8333
,Service Rate After Re-Balancing,44.0447
,Average Waiting Time,543.454
,Average Total Travel Delay,174.674
,Average In Car Travel Delay,-550.598
,Occupancy (Passengers/Vehicle),1.44697
,Unassigned Requests Found,77
,Unassigned Vehicles Found,83
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:232200
SYSTEM TIME: Fri Oct 19 00:49:17 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,282

,Average Computation Time,2.62339
,Maximum Computation Time,10
,Service Rate,30.8414
,Service Rate After Re-Balancing,44.0567
,Average Waiting Time,543.43
,Average Total Travel Delay,174.675
,Average In Car Travel Delay,-550.563
,Occupancy (Passengers/Vehicle),1.44695
,Unassigned Requests Found,126
,Unassigned Vehicles Found,87
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:232230
SYSTEM TIME: Fri Oct 19 00:49:22 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,239

,Average Computation Time,2.62353
,Maximum Computation Time,10
,Service Rate,30.8412
,Service Rate After Re-Balancing,44.0649
,Average Waiting Time,543.461
,Average Total Travel Delay,174.669
,Average In Car Travel Delay,-550.561
,Occupancy (Passengers/Vehicle),1.44693
,Unassigned Requests Found,94
,Unassigned Vehicles Found,86
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:232300
SYSTEM TIME: Fri Oct 19 00:49:26 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,289

,Average Computation Time,2.62331
,Maximum Computation Time,10
,Service Rate,30.8498
,Service Rate After Re-Balancing,44.0785
,Average Waiting Time,543.465
,Average Total Travel Delay,174.666
,Average In Car Travel Delay,-550.542
,Occupancy (Passengers/Vehicle),1.44692
,Unassigned Requests Found,144
,Unassigned Vehicles Found,94
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:232330
SYSTEM TIME: Fri Oct 19 00:49:31 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,253

,Average Computation Time,2.62344
,Maximum Computation Time,10
,Service Rate,30.844
,Service Rate After Re-Balancing,44.0827
,Average Waiting Time,543.469
,Average Total Travel Delay,174.663
,Average In Car Travel Delay,-550.53
,Occupancy (Passengers/Vehicle),1.44689
,Unassigned Requests Found,97
,Unassigned Vehicles Found,94
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:232400
SYSTEM TIME: Fri Oct 19 00:49:35 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,276

,Average Computation Time,2.62322
,Maximum Computation Time,10
,Service Rate,30.8494
,Service Rate After Re-Balancing,44.0919
,Average Waiting Time,543.423
,Average Total Travel Delay,174.658
,Average In Car Travel Delay,-550.557
,Occupancy (Passengers/Vehicle),1.44687
,Unassigned Requests Found,111
,Unassigned Vehicles Found,88
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:232430
SYSTEM TIME: Fri Oct 19 00:49:40 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,246

,Average Computation Time,2.62335
,Maximum Computation Time,10
,Service Rate,30.8476
,Service Rate After Re-Balancing,44.0963
,Average Waiting Time,543.401
,Average Total Travel Delay,174.659
,Average In Car Travel Delay,-550.57
,Occupancy (Passengers/Vehicle),1.44685
,Unassigned Requests Found,91
,Unassigned Vehicles Found,101
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:232500
SYSTEM TIME: Fri Oct 19 00:49:44 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,293

,Average Computation Time,2.62349
,Maximum Computation Time,10
,Service Rate,30.8531
,Service Rate After Re-Balancing,44.1065
,Average Waiting Time,543.335
,Average Total Travel Delay,174.663
,Average In Car Travel Delay,-550.576
,Occupancy (Passengers/Vehicle),1.44683
,Unassigned Requests Found,134
,Unassigned Vehicles Found,104
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:232530
SYSTEM TIME: Fri Oct 19 00:49:49 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,247

,Average Computation Time,2.62362
,Maximum Computation Time,10
,Service Rate,30.8503
,Service Rate After Re-Balancing,44.113
,Average Waiting Time,543.326
,Average Total Travel Delay,174.665
,Average In Car Travel Delay,-550.592
,Occupancy (Passengers/Vehicle),1.44681
,Unassigned Requests Found,100
,Unassigned Vehicles Found,107
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:232600
SYSTEM TIME: Fri Oct 19 00:49:54 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,304

,Average Computation Time,2.62375
,Maximum Computation Time,10
,Service Rate,30.8579
,Service Rate After Re-Balancing,44.1275
,Average Waiting Time,543.25
,Average Total Travel Delay,174.659
,Average In Car Travel Delay,-550.598
,Occupancy (Passengers/Vehicle),1.44679
,Unassigned Requests Found,131
,Unassigned Vehicles Found,97
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:232630
SYSTEM TIME: Fri Oct 19 00:49:58 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,269

,Average Computation Time,2.62353
,Maximum Computation Time,10
,Service Rate,30.854
,Service Rate After Re-Balancing,44.1302
,Average Waiting Time,543.238
,Average Total Travel Delay,174.675
,Average In Car Travel Delay,-550.565
,Occupancy (Passengers/Vehicle),1.44677
,Unassigned Requests Found,87
,Unassigned Vehicles Found,104
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:232700
SYSTEM TIME: Fri Oct 19 00:50:03 2018
,Iteration Computation Time,4
,Number of vehicles available,1000
,Number of pending requests,319

,Average Computation Time,2.62402
,Maximum Computation Time,10
,Service Rate,30.8631
,Service Rate After Re-Balancing,44.1447
,Average Waiting Time,543.179
,Average Total Travel Delay,174.674
,Average In Car Travel Delay,-550.562
,Occupancy (Passengers/Vehicle),1.44675
,Unassigned Requests Found,146
,Unassigned Vehicles Found,116
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:232730
SYSTEM TIME: Fri Oct 19 00:50:08 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,269

,Average Computation Time,2.62415
,Maximum Computation Time,10
,Service Rate,30.8609
,Service Rate After Re-Balancing,44.152
,Average Waiting Time,543.145
,Average Total Travel Delay,174.673
,Average In Car Travel Delay,-550.556
,Occupancy (Passengers/Vehicle),1.44674
,Unassigned Requests Found,109
,Unassigned Vehicles Found,118
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:232800
SYSTEM TIME: Fri Oct 19 00:50:13 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,299

,Average Computation Time,2.62429
,Maximum Computation Time,10
,Service Rate,30.8676
,Service Rate After Re-Balancing,44.1629
,Average Waiting Time,543.07
,Average Total Travel Delay,174.664
,Average In Car Travel Delay,-550.565
,Occupancy (Passengers/Vehicle),1.44672
,Unassigned Requests Found,145
,Unassigned Vehicles Found,117
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:232830
SYSTEM TIME: Fri Oct 19 00:50:17 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,247

,Average Computation Time,2.62442
,Maximum Computation Time,10
,Service Rate,30.8661
,Service Rate After Re-Balancing,44.1702
,Average Waiting Time,543.042
,Average Total Travel Delay,174.661
,Average In Car Travel Delay,-550.61
,Occupancy (Passengers/Vehicle),1.44671
,Unassigned Requests Found,104
,Unassigned Vehicles Found,122
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:232900
SYSTEM TIME: Fri Oct 19 00:50:22 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,291

,Average Computation Time,2.62455
,Maximum Computation Time,10
,Service Rate,30.8703
,Service Rate After Re-Balancing,44.1791
,Average Waiting Time,542.992
,Average Total Travel Delay,174.67
,Average In Car Travel Delay,-550.618
,Occupancy (Passengers/Vehicle),1.44669
,Unassigned Requests Found,112
,Unassigned Vehicles Found,114
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:232930
SYSTEM TIME: Fri Oct 19 00:50:27 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,278

,Average Computation Time,2.62469
,Maximum Computation Time,10
,Service Rate,30.8694
,Service Rate After Re-Balancing,44.1885
,Average Waiting Time,542.981
,Average Total Travel Delay,174.658
,Average In Car Travel Delay,-550.63
,Occupancy (Passengers/Vehicle),1.44667
,Unassigned Requests Found,109
,Unassigned Vehicles Found,116
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:233000
SYSTEM TIME: Fri Oct 19 00:50:32 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,334

,Average Computation Time,2.62482
,Maximum Computation Time,10
,Service Rate,30.8764
,Service Rate After Re-Balancing,44.1978
,Average Waiting Time,542.904
,Average Total Travel Delay,174.666
,Average In Car Travel Delay,-550.628
,Occupancy (Passengers/Vehicle),1.44666
,Unassigned Requests Found,137
,Unassigned Vehicles Found,120
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:233030
SYSTEM TIME: Fri Oct 19 00:50:36 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,272

,Average Computation Time,2.62495
,Maximum Computation Time,10
,Service Rate,30.8756
,Service Rate After Re-Balancing,44.2068
,Average Waiting Time,542.884
,Average Total Travel Delay,174.672
,Average In Car Travel Delay,-550.597
,Occupancy (Passengers/Vehicle),1.44664
,Unassigned Requests Found,105
,Unassigned Vehicles Found,124
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:233100
SYSTEM TIME: Fri Oct 19 00:50:41 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,285

,Average Computation Time,2.62509
,Maximum Computation Time,10
,Service Rate,30.8846
,Service Rate After Re-Balancing,44.2194
,Average Waiting Time,542.816
,Average Total Travel Delay,174.667
,Average In Car Travel Delay,-550.603
,Occupancy (Passengers/Vehicle),1.44663
,Unassigned Requests Found,126
,Unassigned Vehicles Found,124
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:233130
SYSTEM TIME: Fri Oct 19 00:50:46 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,248

,Average Computation Time,2.62522
,Maximum Computation Time,10
,Service Rate,30.8843
,Service Rate After Re-Balancing,44.2283
,Average Waiting Time,542.81
,Average Total Travel Delay,174.68
,Average In Car Travel Delay,-550.609
,Occupancy (Passengers/Vehicle),1.44661
,Unassigned Requests Found,102
,Unassigned Vehicles Found,135
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:233200
SYSTEM TIME: Fri Oct 19 00:50:50 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,293

,Average Computation Time,2.62535
,Maximum Computation Time,10
,Service Rate,30.8886
,Service Rate After Re-Balancing,44.2371
,Average Waiting Time,542.684
,Average Total Travel Delay,174.686
,Average In Car Travel Delay,-550.614
,Occupancy (Passengers/Vehicle),1.4466
,Unassigned Requests Found,124
,Unassigned Vehicles Found,128
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:233230
SYSTEM TIME: Fri Oct 19 00:50:55 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,267

,Average Computation Time,2.62548
,Maximum Computation Time,10
,Service Rate,30.8863
,Service Rate After Re-Balancing,44.2432
,Average Waiting Time,542.674
,Average Total Travel Delay,174.685
,Average In Car Travel Delay,-550.645
,Occupancy (Passengers/Vehicle),1.44659
,Unassigned Requests Found,102
,Unassigned Vehicles Found,126
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:233300
SYSTEM TIME: Fri Oct 19 00:51:00 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,309

,Average Computation Time,2.62562
,Maximum Computation Time,10
,Service Rate,30.8921
,Service Rate After Re-Balancing,44.2539
,Average Waiting Time,542.569
,Average Total Travel Delay,174.698
,Average In Car Travel Delay,-550.644
,Occupancy (Passengers/Vehicle),1.44657
,Unassigned Requests Found,127
,Unassigned Vehicles Found,121
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:233330
SYSTEM TIME: Fri Oct 19 00:51:05 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,290

,Average Computation Time,2.62575
,Maximum Computation Time,10
,Service Rate,30.8901
,Service Rate After Re-Balancing,44.2609
,Average Waiting Time,542.571
,Average Total Travel Delay,174.686
,Average In Car Travel Delay,-550.624
,Occupancy (Passengers/Vehicle),1.44655
,Unassigned Requests Found,125
,Unassigned Vehicles Found,117
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:233400
SYSTEM TIME: Fri Oct 19 00:51:10 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,273

,Average Computation Time,2.62588
,Maximum Computation Time,10
,Service Rate,30.9006
,Service Rate After Re-Balancing,44.2764
,Average Waiting Time,542.509
,Average Total Travel Delay,174.68
,Average In Car Travel Delay,-550.619
,Occupancy (Passengers/Vehicle),1.44652
,Unassigned Requests Found,115
,Unassigned Vehicles Found,117
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:233430
SYSTEM TIME: Fri Oct 19 00:51:14 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
,Number of pending requests,231

,Average Computation Time,2.62566
,Maximum Computation Time,10
,Service Rate,30.9025
,Service Rate After Re-Balancing,44.2866
,Average Waiting Time,542.51
,Average Total Travel Delay,174.685
,Average In Car Travel Delay,-550.626
,Occupancy (Passengers/Vehicle),1.4465
,Unassigned Requests Found,97
,Unassigned Vehicles Found,128
,ILP Solve Time,0
,Rebalance Time,1

TIME STAMP:233500
SYSTEM TIME: Fri Oct 19 00:51:19 2018
,Iteration Computation Time,3
,Number of vehicles available,1000
,Number of pending requests,268

,Average Computation Time,2.62579
,Maximum Computation Time,10
,Service Rate,30.9089
,Service Rate After Re-Balancing,44.2956
,Average Waiting Time,542.451
,Average Total Travel Delay,174.696
,Average In Car Travel Delay,-550.591
,Occupancy (Passengers/Vehicle),1.44647
,Unassigned Requests Found,107
,Unassigned Vehicles Found,123
,ILP Solve Time,0
,Rebalance Time,2

TIME STAMP:233530
SYSTEM TIME: Fri Oct 19 00:51:23 2018
,Iteration Computation Time,2
,Number of vehicles available,1000
